mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classifier,param_classifier__C,param_classifier__class_weight,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__n_estimators,param_classifier__penalty,param_classifier__random_state,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.015622377395629883,0.0,0.5185185185185185,0.5215553677092138,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)",0.001,balanced,,,,,l1,100,"{'classifier': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'classifier__C': 0.001, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l1', 'classifier__random_state': 100}",133,0.5185185185185185,0.5215553677092138,0.0,0.0,0.0,0.0
0.03124070167541504,0.0,0.5185185185185185,0.5215553677092138,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)",0.001,balanced,,,,,l2,100,"{'classifier': LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False), 'classifier__C': 0.001, 'classifier__class_weight': 'balanced', 'classifier__penalty': 'l2', 'classifier__random_state': 100}",133,0.5185185185185185,0.5215553677092138,0.0,0.0,0.0,0.0
0.0781087875366211,0.0,0.48148148148148145,0.9315300084530854,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,5,5,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 5, 'classifier__n_estimators': 5, 'classifier__random_state': 100}",185,0.48148148148148145,0.9315300084530854,0.0,0.0,0.0,0.0
0.07810711860656738,0.0,0.5092592592592593,0.9729501267962807,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,5,10,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 5, 'classifier__n_estimators': 10, 'classifier__random_state': 100}",148,0.5092592592592593,0.9729501267962807,0.0,0.0,0.0,0.0
0.15621232986450195,0.031243085861206055,0.5092592592592593,0.9957734573119188,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,5,20,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 5, 'classifier__n_estimators': 20, 'classifier__random_state': 100}",148,0.5092592592592593,0.9957734573119188,0.0,0.0,0.0,0.0
0.2030799388885498,0.015620946884155273,0.5648148148148148,0.9949281487743026,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,5,30,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 5, 'classifier__n_estimators': 30, 'classifier__random_state': 100}",29,0.5648148148148148,0.9949281487743026,0.0,0.0,0.0,0.0
0.46863770484924316,0.015624284744262695,0.5185185185185185,0.9966187658495351,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,5,50,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 5, 'classifier__n_estimators': 50, 'classifier__random_state': 100}",133,0.5185185185185185,0.9966187658495351,0.0,0.0,0.0,0.0
0.15621066093444824,0.0,0.5277777777777778,0.9408284023668639,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,10,5,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 10, 'classifier__n_estimators': 5, 'classifier__random_state': 100}",113,0.5277777777777778,0.9408284023668639,0.0,0.0,0.0,0.0
0.21869683265686035,0.0,0.5462962962962963,0.981403212172443,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,10,10,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 10, 'classifier__n_estimators': 10, 'classifier__random_state': 100}",69,0.5462962962962963,0.981403212172443,0.0,0.0,0.0,0.0
0.2655646800994873,0.0,0.5555555555555556,0.9923922231614539,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,10,20,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 10, 'classifier__n_estimators': 20, 'classifier__random_state': 100}",53,0.5555555555555556,0.9923922231614539,0.0,0.0,0.0,0.0
0.3905458450317383,0.0,0.5370370370370371,0.9957734573119188,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,10,30,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 10, 'classifier__n_estimators': 30, 'classifier__random_state': 100}",93,0.5370370370370371,0.9957734573119188,0.0,0.0,0.0,0.0
0.5623660087585449,0.0,0.5277777777777778,0.9966187658495351,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,10,50,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 10, 'classifier__n_estimators': 50, 'classifier__random_state': 100}",113,0.5277777777777778,0.9966187658495351,0.0,0.0,0.0,0.0
0.07810735702514648,0.0,0.5370370370370371,0.9459002535925612,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,15,5,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 15, 'classifier__n_estimators': 5, 'classifier__random_state': 100}",93,0.5370370370370371,0.9459002535925612,0.0,0.0,0.0,0.0
0.1874544620513916,0.0,0.5833333333333334,0.9797125950972105,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,15,10,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 15, 'classifier__n_estimators': 10, 'classifier__random_state': 100}",5,0.5833333333333334,0.9797125950972105,0.0,0.0,0.0,0.0
0.3280465602874756,0.015624046325683594,0.5648148148148148,0.9923922231614539,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,15,20,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 15, 'classifier__n_estimators': 20, 'classifier__random_state': 100}",29,0.5648148148148148,0.9923922231614539,0.0,0.0,0.0,0.0
0.4530162811279297,0.015621662139892578,0.5740740740740741,0.9949281487743026,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,15,30,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 15, 'classifier__n_estimators': 30, 'classifier__random_state': 100}",13,0.5740740740740741,0.9949281487743026,0.0,0.0,0.0,0.0
0.7810671329498291,0.0,0.5648148148148148,0.9966187658495351,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,15,50,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 15, 'classifier__n_estimators': 50, 'classifier__random_state': 100}",29,0.5648148148148148,0.9966187658495351,0.0,0.0,0.0,0.0
0.10935211181640625,0.015619277954101562,0.5462962962962963,0.937447168216399,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,20,5,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 20, 'classifier__n_estimators': 5, 'classifier__random_state': 100}",69,0.5462962962962963,0.937447168216399,0.0,0.0,0.0,0.0
0.23431658744812012,0.0,0.48148148148148145,0.981403212172443,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False)",,,gini,50,20,10,,100,"{'classifier': RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=50, max_features=15, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=20, n_jobs=1,
            oob_score=False, random_state=100, verbose=0, warm_start=False), 'classifier__criterion': 'gini', 'classifier__max_depth': 50, 'classifier__max_features': 20, 'classifier__n_estimators': 10, 'classifier__random_state': 100}",185,0.48148148148148145,0.981403212172443,0.0,0.0,0.0,0.0
